Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp,TeamId,DeviceType,DeviceId
11,D,52.22136306762695,6.895143985748291,103,2.4839484691619873,null,184.37255859375,0,1377337657000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
13,dienst uitvoering onderwijs,52.21853256225586,6.889457702636719,99,6.003332614898682,null,0,0,1377337945000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
8,A,52.220848083496094,6.895465850830078,89,1.5,null,0,0,1377338267000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
24,1.00,52.219818115234375,6.8961310386657715,94,2.729468822479248,null,0,0,1377338400000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
12,B,52.22002410888672,6.894285678863525,98,1.9849433898925781,null,128.51806640625,0,1377338574000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
22,C,52.216182708740234,6.890230178833008,143,11.567626953125,null,0,0,1377338909000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
6,blauw,52.21921920776367,6.896646022796631,117,5.7801384925842285,null,0,0,1377339236000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
10,C,52.220848083496094,6.895208358764648,94,2.024845838546753,null,0,0,1377339753000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
17,A,52.21945571899414,6.900444030761719,109,3.088689088821411,null,0,0,1377340094000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
3,B,52.217308044433594,6.900014877319336,118,3.7802116870880127,null,188.6846923828125,0,1377340218000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
2,D,52.21708297729492,6.899886131286621,117,3.720215082168579,null,188.5858154296875,0,1377340300000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
4,martin meijers,52.216941833496094,6.8998003005981445,107,1.9723082780838013,null,188.5858154296875,0,1377340571000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
5,blauw,52.21691131591797,6.899843215942383,97,2.9410884380340576,null,0,0,1377340659000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
20,C,52.221458435058594,6.897761821746826,87,2.5612497329711914,null,0,0,1377340956000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
23,1.50,52.22137451171875,6.895036697387695,96,5.300000190734863,null,313.780517578125,0,1377341139000,AAI07,android,5b012f05-b8bd-4abd-852d-c34fbb3617c4
18,D,52.2197094,6.8959615,null,880,null,null,null,1377335982511,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
19,B,52.2222302,6.8935351,null,757,null,null,null,1377336072521,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
21,2000,52.2289369,6.8953171,null,933,null,null,null,1377336315794,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
14,A,52.2192913,6.8876471,null,840,null,null,null,1377336835112,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
15,D,52.22197794355452,6.889110608026385,87.70001220703125,25,null,53,1.8765000104904175,1377336994000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
11,D,52.2214971575886,6.895202491432428,100.5,10,null,184,2.502000093460083,1377337643000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
13,dienst uitvoering onderwijs,52.218734649941325,6.889480417594314,90.5999755859375,10,null,344,0,1377337941000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
8,A,52.22107676323503,6.895527457818389,82.79998779296875,10,null,357,0,1377338265000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
24,1.00,52.21965309698135,6.896170685067773,99.20001220703125,15,null,162,1.688849925994873,1377338387000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
12,B,52.2199101280421,6.894369665533304,92.70001220703125,5,null,171,0,1377338518000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
22,C,52.216038359329104,6.890678443014622,98.5,10,null,104,2.689650058746338,1377338853000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
6,blauw,52.2167522,6.8966831,null,858,null,null,null,1377339229296,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
10,C,52.22088737413287,6.895132083445787,100.5,10,null,354,0.5629500150680542,1377339751000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
17,A,52.219451889395714,6.900522820651531,92.0999755859375,10,null,117,0.5629500150680542,1377340090000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
3,B,52.21726241055876,6.900205230340362,108,15,null,193,1.9390499591827393,1377340209000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
2,A,52.217015940696,6.900005824863911,120.5999755859375,15,null,267,0,1377340309000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
4,martin meijers,52.216855427250266,6.900055026635528,103.5999755859375,15,null,154,0.8131499886512756,1377340577000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
5,rood,52.21683405339718,6.899970285594463,103.79998779296875,15,null,179,0.1251000016927719,1377340665000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
20,C,52.221392090432346,6.897539282217622,98.79998779296875,15,null,309,1.0008000135421753,1377340932000,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
23,1.50,52.2234349,6.8915381,null,1210,null,null,null,1377341076378,AAI07,android,8c4adf5e-9a2c-46a6-b033-155030be00c3
18,D,52.22103545,6.89547417,68.5999984741211,10,null,null,0,1377335876860,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
19,B,52.22192648,6.896777,98,8,null,49.79999923706055,1,1377336070674,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
21,2000,52.23033899,6.89293845,85.30000305175781,5,null,213.8000030517578,2.75,1377336416394,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
14,D,52.22033449,6.88702209,96.5,5,null,null,0,1377336867827,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
15,D,52.22197997,6.88899931,84.5,6,null,51.70000076293945,1.346291184425354,1377336999827,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
11,D,52.22146708,6.89524386,88.5999984741211,5,null,null,0,1377337671007,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
13,dienst uitvoerend onderwijs,52.21865257,6.88952514,87.5999984741211,5,null,321.1000061035156,0.75,1377337972608,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
8,A,52.22083744,6.89548328,88.5,7,null,121.5,1,1377338229566,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
24,1.00,52.21978047,6.89599573,98.0999984741211,6,null,158.1999969482422,0.5,1377338383019,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
12,B,52.22007418,6.89444164,85.19999694824219,5,null,null,0,1377338548591,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
22,C,52.21616304,6.89074159,94.69999694824219,5,null,73.4000015258789,2.0615527629852295,1377338860568,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
6,blauw,52.21932394,6.89654588,95.80000305175781,10,null,57.599998474121094,2.25,1377339222083,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
10,C,52.22096602,6.8951375,93.19999694824219,7,null,338.20001220703125,2.5,1377339751041,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
17,A,52.2195505,6.90032988,99.9000015258789,7,null,69.80000305175781,1,1377340084998,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
3,A,52.21725593,6.90009312,90.80000305175781,11,null,null,0,1377340217016,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
2,C,52.21714321,6.89992508,91.5999984741211,13,null,null,0,1377340336671,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
4,martin meijers,52.21699863,6.89991732,94.5999984741211,6,null,null,0,1377340575443,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
5,wit,52.21699753,6.89991876,94.9000015258789,5,null,null,0,1377340602456,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
20,C,52.22159123,6.89786149,97.9000015258789,15,null,339.70001220703125,2.25,1377340930930,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
23,1.50,52.22153912,6.89524354,94.9000015258789,12,null,166.39999389648438,1.25,1377341071078,AAI07,android,c9b51897-5c1b-4911-86e6-6e2ad991a05e
23,1.50,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
20,C,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
5,oranje,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
4,martin meijers,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
2,C,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
3,A,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
17,A,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
10,C,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
6,blauw,52.2178598,6.8969659,null,996,null,null,null,1377338728000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
22,C,52.2183153,6.8974354,null,1010,null,null,null,1377339372000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
12,B,52.2178598,6.8969659,null,996,null,null,null,1377339469000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
24,1.00,52.2178598,6.8969659,null,996,null,null,null,1377339469000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
8,A,52.2178598,6.8969659,null,996,null,null,null,1377339469000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
13,dienst uitvoerend onderwijs,52.2178598,6.8969659,null,996,null,null,null,1377339469000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
11,D,52.2219024,6.8944269,null,948,null,null,null,1377340324000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
15,A,52.2219024,6.8944269,null,948,null,null,null,1377340324000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
14,B,52.22175106,6.88724599,89.8,64,null,0,0,1377341120000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
21,2001,52.22175106,6.88724599,89.8,64,null,0,0,1377341120000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
19,A,52.22166769,6.88677211,86.8,24,null,0,0,1377341398000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
18,D,52.22166728,6.8867724,86.8,48,null,0,0,1377341405000,AAI08,android,060ad3f3-52e8-4d01-82c2-c244afacf986
23,1.50,52.221160639999994,6.895307130000001,null,46,null,null,null,1377335771000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
20,C,52.221655350000006,6.8969955500000015,null,45,null,null,null,1377335959000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
5,oranje,52.21649482,6.90257305,101.8,24,null,0,0,1377337074000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
4,martin meijers,52.21689464,6.8994258,103,4,null,0,0,1377337413000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
2,C,52.2171768,6.9001312,null,826,null,null,null,1377337625000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
3,A,52.2171667,6.899029,null,37,null,null,null,1377337896000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
17,A,52.2181425,6.89793375,null,154,null,null,null,1377338525000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
10,C,52.21947695,6.89889351,85.4,8,null,0,0,1377338756000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
6,blauw,52.2194613,6.89799353,86,6,null,0,0,1377338852000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
22,C,52.21778915,6.893608,null,223,null,null,null,1377339172000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
12,B,52.22001864,6.8943956,97.1,16,null,0,0,1377339678000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
24,1.00,52.2198861,6.89619606,101.3,24,null,0,0,1377339893000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
8,A,52.22073062,6.89536976,96.7,16,null,0,0,1377340047000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
13,dienst uitvoering onderwijs,52.22073053,6.89536043,97.7,48,null,0,0,1377340159000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
11,D,52.22107677,6.89518015,93.1,16,null,0,0,1377340382000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
15,D,52.22242937,6.89162619,95.9,6,null,256.3999938964844,2.200000047683716,1377340768000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
14,C,52.22180923,6.88690985,86.5,8,null,0,0,1377341214000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
21,2001,52.22180699,6.88691068,86.5,12,null,0,0,1377341263000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
19,B,52.22167321,6.89628681,101.6,24,null,0,0,1377342005000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
18,D,52.22163267,6.89615684,103.8,16,null,0,0,1377342034000,AAI08,android,1cb29933-66fc-4557-9f79-dd5d533b92e4
23,1. 50,52.22116380929947,6.895009037107229,69.60000000000002,10,null,68.11000061035156,0.8125,1377335828000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
20,C,52.22144204657525,6.897578090429306,98.10000000000002,15,null,110.83999633789062,0.5,1377336062000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
5,geel,52.2164442948997,6.902562053874135,92,5,null,246.6999969482422,0.4375,1377337017000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
4,martin meijers,52.21695777028799,6.899379780516028,102.39999999999998,5,null,139.44000244140625,0.4375,1377337379000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
2,C,52.217171508818865,6.89913896843791,92.20000000000005,5,null,201.99000549316406,0.75,1377337652000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
3,A,52.21788028255105,6.899094292894006,87.20000000000005,5,null,253.0800018310547,0.4375,1377337941000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
17,A,52.21937251277268,6.899936255067587,79.20000000000005,5,null,111.44999694824219,0.0625,1377338557000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
10,C,52.21942116972059,6.898901257663965,79.29999999999995,5,null,286.510009765625,0.1875,1377338732000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
6,blauw,52.21946488134563,6.898078238591552,86.39999999999998,5,null,254.7899932861328,0.25,1377338830000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
22,A,52.21825470216572,6.894911555573344,69.89999999999998,5,null,219.9199981689453,1,1377339153000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
12,B,52.21994562540203,6.894367150962353,95.10000000000002,5,null,336.0199890136719,0.9375,1377339637000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
24,1.00,52.2199352318421,6.896260539069772,83.79999999999995,5,null,36.06999969482422,0.9375,1377339857000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
8,A,52.2206546086818,6.89537750557065,95.5,5,null,2.640000104904175,0.5625,1377340015000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
13,dienst uitvoering onderwijs,52.22075221594423,6.8953718058764935,95.5,5,null,30.360000610351562,0.375,1377340112000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
11,D,52.221314809285104,6.8948649521917105,87,15,null,168.7899932861328,1.625,1377340437000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
15,D,52.22245390992612,6.891436418518424,86.60000000000002,5,null,259.45001220703125,1.375,1377340759000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
14,D,52.221666597761214,6.886821426451206,80.70000000000005,5,null,70.06999969482422,0.3125,1377341166000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
21,2002,52.221666597761214,6.886821426451206,80.70000000000005,5,null,70.06999969482422,0.3125,1377341166000,AAI08,android,f2076ee6-9a19-406d-9c0b-c87c475d4608
23,1.50,52.221191,6.89524577,91.19999694824219,12,null,null,0,1377336111000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
24,1.00,52.21975584,6.89603462,98.9000015258789,13,null,null,0,1377336497000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
22,C,52.21974819,6.89607092,101.5999984741211,5,null,null,0,1377336565000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
4,martin meijers,52.21680051,6.89901313,73.19999694824219,5,null,null,0,1377337485000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
5,oranje,52.21665491,6.90256959,92.80000305175781,12,null,null,0,1377338049000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
17,A,52.21916532,6.90026876,104.19999694824219,4,null,347.8999938964844,1.25,1377338652000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
1,C,52.21941594,6.90021327,91.4000015258789,3,null,null,0,1377338719000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
3,A,52.21819823,6.89841644,95.0999984741211,11,null,null,0,1377339150000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
6,blauw,52.21820228,6.8984099,95.5999984741211,10,null,null,0,1377339213000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
10,C,52.21820986,6.89840976,96.80000305175781,5,null,null,0,1377339228000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
20,C,52.22182175,6.89672173,78.5999984741211,7,null,302.70001220703125,1.25,1377340617000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
19,B,52.22198152,6.89663242,78.5999984741211,7,null,28.399999618530273,1,1377340647000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
21,2000,52.22198152,6.89663242,78.5999984741211,7,null,28.399999618530273,1,1377340647000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
15,A,52.22278099,6.8926363,90.30000305175781,6,null,null,0,1377341757000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
14,D,52.22701362,6.8819452,81.9000015258789,5,null,null,0,1377342207000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
13,hr,52.22701362,6.8819452,81.9000015258789,5,null,null,0,1377342207000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
12,C,52.22699624,6.88194983,81.80000305175781,4,null,null,0,1377342399000,AAI09,android,828b5a25-9bdf-4397-bfde-39810a8e824a
23,1.50,52.2199018,6.8960806,null,883,null,null,null,1377336093000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
24,1.00,52.2211296,6.895861,null,757,null,null,null,1377336412000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
22,C,52.2211296,6.895861,null,757,null,null,null,1377336412000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
4,martin meijers,52.21714397,6.89912134,94.4,4,null,0,0,1377337518000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
5,oranje,52.21656613,6.9024563,99.2,4,null,0,0,1377338044000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
17,A,52.21943537,6.90021453,107.5,4,null,6,0.699999988079071,1377338702000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
1,C,52.21940355,6.90018726,102.4,4,null,0,0,1377338754000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
3,A,52.21827915,6.89837037,100.2,8,null,0,0,1377339174000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
6,blauw,52.21822964,6.89837365,102,4,null,0,0,1377339215000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
10,C,52.21822964,6.89837365,102,4,null,0,0,1377339215000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
20,C,52.22104558,6.89826398,102.9,6,null,0,0,1377340379000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
19,B,52.22202894,6.89666456,112.2,6,null,359.8999938964844,1,1377340664000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
21,2000,52.22202894,6.89666456,112.2,6,null,359.8999938964844,1,1377340664000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
15,D,52.22284843,6.89267709,97.2,12,null,160.39999389648438,0.4000000059604645,1377341844000,AAI09,android,9132596d-ed6c-4689-8640-d68d3aef0045
7,C,52.2209034,6.89548612,88.5,33,null,null,0,1377335883000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
9,C,52.22090573,6.89548558,88.19999694824219,33,null,null,0,1377335902000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
11,D,52.22132834,6.89522846,89.80000305175781,4,null,null,0,1377335999000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
12,C,52.22124912,6.89524802,92.19999694824219,5,null,null,0,1377336121000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
13,Dienst Uitvoering Onderwijs,52.21867347,6.88940501,77,4,null,null,0,1377336566000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
14,D,52.2203995,6.88770497,78.9000015258789,4,null,null,0,1377336763000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
15,D,52.22188908,6.88838746,79.80000305175781,3,null,null,0,1377336910000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
21,2000,52.22188954,6.8883872,79.80000305175781,3,null,null,0,1377336930000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
19,C,52.22189003,6.88838797,79.9000015258789,3,null,null,0,1377337085000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
20,D,52.2218901,6.88838798,80,3,null,null,0,1377337122000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
10,C,52.21697628,6.8991266,94.80000305175781,20,null,286.20001220703125,0.5,1377338747000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
6,Blauw,52.21682791,6.89906274,77,22,null,null,0,1377338796000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
3,C,52.21715321,6.89912234,108,6,null,null,0,1377338962000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
1,C,52.21714399,6.89911916,110.30000305175781,11,null,null,0,1377338997000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
17,A,52.21716995,6.89916919,111,6,null,null,0,1377339049000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
5,Oranje,52.21658389,6.90076823,108.30000305175781,4,null,null,0,1377339229000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
4,M. Meijer,52.21658401,6.90076728,108.19999694824219,4,null,null,0,1377339259000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
22,C,52.21658426,6.90076632,108.19999694824219,6,null,null,0,1377339273999,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
24,1.00,52.21982679,6.89618162,95.19999694824219,19,null,null,0,1377340191000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
23,1.50,52.21981987,6.89620211,96.69999694824219,5,null,null,0,1377340206000,AAI10,android,8bdcddc0-5818-44d0-80dd-64358ac6f1bd
9,C,52.2196998,6.8924915,null,46,null,null,null,1377337369000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
14,C,52.2201227,6.8872276,null,55,null,null,null,1377337546000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
22,C,52.2201682,6.8873366,null,20,null,null,null,1377337572000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
13,Dienst uitvoering onderwijs,52.2201682,6.8873366,null,20,null,null,null,1377337572000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
12,B,52.2201682,6.8873366,null,20,null,null,null,1377337572000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
2,C,52.2207752,6.896421,null,20,null,null,null,1377338423000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
3,A,52.22069978713989,6.896452903747559,98,16,null,178.59375,0,1377338622000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
4,Sjonnie,52.22070515155792,6.896452903747559,98,16,null,178.59375,0,1377338646000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
17,A,52.22071051597595,6.896447539329529,99,12,null,178.59375,0,1377338702000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
10,C,52.2207901,6.8958454,null,29,null,null,null,1377338800000,AAI11,android,4d122eeb-280f-41e3-8534-d2a14e44e0ed
23,1.50,52.2223821,6.8940497,null,1053,null,null,null,1377335474130,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
11,D,52.2223821,6.8940497,null,1053,null,null,null,1377335474130,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
15,D,52.2223821,6.8940497,null,1053,null,null,null,1377335474130,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
21,2001,52.2223821,6.8940497,null,1053,null,null,null,1377335474130,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
19,B,52.22198946867138,6.896717939525843,null,47.38394546508789,null,164,0.2777777910232544,1377335873000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
16,B,52.22180749755353,6.896616015583277,91,38.42898178100586,null,246,0.2777777910232544,1377335957000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
20,C,52.22150474321097,6.8974916730076075,88,8.39564037322998,null,126,1.1453070640563965,1377336013000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
7,C,52.22150474321097,6.8974916730076075,88,8.39564037322998,null,126,1.1453070640563965,1377336013000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
24,1.00,52.219783226028085,6.89612559042871,94,9.003864288330078,null,115,0,1377336536000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
6,blauw,52.21930080559105,6.896252492442727,82,10.561503410339355,null,166,0,1377336655000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
10,C,52.219195696525276,6.896222652867436,100,5.094005584716797,null,161,1.4163943529129028,1377336685000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
17,A,52.21921774093062,6.896267998963594,98,2.1000006198883057,null,198,0,1377336762000,AAI12,android,00b99d6d-89a0-4074-8d8f-32d79240600f
